"Genotype" "Trial" "Yield"
"1928" "G028" "TR20" 36.1445350340864
"1929" "G029" "TR20" 53.2276383358104
"1930" "G030" "TR20" 34.7340596723929
"1931" "G031" "TR20" 45.4442778798364
"1932" "G032" "TR20" 51.0119945672363
"1933" "G033" "TR20" 34.34625846285
"1934" "G034" "TR20" 40.855778181914
"1935" "G035" "TR20" 67.0648283427318
"1936" "G036" "TR20" 41.1925801282207
"1937" "G037" "TR20" 38.33161342665
"1938" "G038" "TR20" 55.6455283633227
"1939" "G039" "TR20" 34.3887571510876
"1940" "G040" "TR20" 42.195756214237
"1941" "G041" "TR20" 49.1464051067053
"1942" "G042" "TR20" 41.4414804886782
"1943" "G043" "TR20" 38.1788641837779
"1944" "G044" "TR20" 39.0615072122189
"1945" "G045" "TR20" 34.9096532313499
"1946" "G046" "TR20" 39.5404825763264
"1947" "G047" "TR20" 54.918158520438
"1948" "G048" "TR20" 49.0545342352494
"1949" "G049" "TR20" 39.6429695016813
"1950" "G050" "TR20" 49.5206941205873
"1951" "G051" "TR20" 43.8918393022535
"1952" "G052" "TR20" 34.8724414393742
"1953" "G053" "TR20" 31.0182927399163
"1954" "G054" "TR20" 41.2918229357457
"1955" "G055" "TR20" 44.1702129837855
"1956" "G056" "TR20" 47.5430633467877
"1957" "G057" "TR20" 34.2417823940631
"1958" "G058" "TR20" 55.3625646455686
"1959" "G059" "TR20" 39.3613295287441
"1960" "G060" "TR20" 55.2912181745987
"1961" "G061" "TR20" 66.3383291293867
"1962" "G062" "TR20" 71.3128126917622
"1963" "G063" "TR20" 40.1128422814269
"1964" "G064" "TR20" 31.507105286132
"1965" "G065" "TR20" 61.1154324625559
"1966" "G066" "TR20" 42.9723597797421
"1967" "G067" "TR20" 41.2224350325875
"1968" "G068" "TR20" 59.6043200976373
"1969" "G069" "TR20" 44.7614410745287
"1970" "G070" "TR20" 56.8403204542564
"1971" "G071" "TR20" 39.9772204204934
"1972" "G072" "TR20" 46.4634244262009
"1973" "G073" "TR20" 64.3887272644237
"1974" "G074" "TR20" 25.4947979071679
"1975" "G075" "TR20" 35.998097762151
"1976" "G076" "TR20" 34.8663443430509
"1977" "G077" "TR20" 43.9818949139677
"1978" "G078" "TR20" 47.8213684376481
"1979" "G079" "TR20" 43.0355515305773
"1980" "G080" "TR20" 40.2850867659962
"1981" "G081" "TR20" 38.8306840383356
"1982" "G082" "TR20" 52.1893610611839
"1983" "G083" "TR20" 44.1449000184165
"1984" "G084" "TR20" 49.8276127924837
"1985" "G085" "TR20" 50.4193750938065
"1986" "G086" "TR20" 56.0289322275872
"1987" "G087" "TR20" 40.5347486207812
"1988" "G088" "TR20" 45.2105477396186
"1989" "G089" "TR20" 38.4671112099983
"1990" "G090" "TR20" 39.9595581944768
"1991" "G091" "TR20" 37.8578494047668
"1992" "G092" "TR20" 35.8506174019258
"1993" "G093" "TR20" 47.4152444781154
"1994" "G094" "TR20" 34.6996589586015
"1995" "G095" "TR20" 53.4533503595462
"1996" "G096" "TR20" 52.8426859869435
"1997" "G097" "TR20" 49.1078156017874
"1998" "G098" "TR20" 45.396502890267
"1999" "G099" "TR20" 37.7233400422327
"2000" "G100" "TR20" 56.2527859084581
"2001" "G001" "TR21" 45.9879692538275
"2002" "G002" "TR21" 59.7214974117176
"2003" "G003" "TR21" 69.3099278470101
"2004" "G004" "TR21" 49.0900171171306
"2005" "G005" "TR21" 53.2139768790196
"2006" "G006" "TR21" 75.7696076037458
"2007" "G007" "TR21" 54.7785944008009
"2008" "G008" "TR21" 44.8781301351511
"2009" "G009" "TR21" 56.5245516970972
"2010" "G010" "TR21" 33.0041317851444
"2011" "G011" "TR21" 50.9405399216955
"2012" "G012" "TR21" 43.4733835920663
"2013" "G013" "TR21" 47.2185046614615
"2014" "G014" "TR21" 67.5687107916414
"2015" "G015" "TR21" 53.0713757317666
"2016" "G016" "TR21" 56.5743588980331
"2017" "G017" "TR21" 36.9597311867715
"2018" "G018" "TR21" 27.2052082615683
"2019" "G019" "TR21" 48.1353661099706
"2020" "G020" "TR21" 52.5159088500604
"2021" "G021" "TR21" 64.8913339225814
"2022" "G022" "TR21" 47.8599663765909
"2023" "G023" "TR21" 77.7774428767154
"2024" "G024" "TR21" 48.6085834052886
"2025" "G025" "TR21" 59.6086990473759
"2026" "G026" "TR21" 58.7782223171933
"2027" "G027" "TR21" 53.0262023370312
"2028" "G028" "TR21" 42.2523064682924
"2029" "G029" "TR21" 72.2643404706613
"2030" "G030" "TR21" 54.7266812048839
"2031" "G031" "TR21" 47.5101144220443
"2032" "G032" "TR21" 75.6607810682221
"2033" "G033" "TR21" 61.4199474403284
"2034" "G034" "TR21" 37.1066813849307
"2035" "G035" "TR21" 52.9129858485129
"2036" "G036" "TR21" 56.3743684342096
"2037" "G037" "TR21" 62.7575949801048
"2038" "G038" "TR21" 34.0168348636144
"2039" "G039" "TR21" 46.0774182755351
"2040" "G040" "TR21" 38.8795595250985
"2041" "G041" "TR21" 56.8167659076684
"2042" "G042" "TR21" 65.9701538126703
"2043" "G043" "TR21" 44.296402638151
"2044" "G044" "TR21" 35.8001352821035
"2045" "G045" "TR21" 43.0341607872597
"2046" "G046" "TR21" 40.778862542443
"2047" "G047" "TR21" 29.7744276367029
"2048" "G048" "TR21" 53.9782758700092
"2049" "G049" "TR21" 64.3440955904694
"2050" "G050" "TR21" 45.597993911669
"2051" "G051" "TR21" 61.8167932202172
"2052" "G052" "TR21" 61.5041658513993
"2053" "G053" "TR21" 56.6242470949265
"2054" "G054" "TR21" 63.9814560135982
"2055" "G055" "TR21" 62.0757368015571
"2056" "G056" "TR21" 49.2744143502332
"2057" "G057" "TR21" 47.9600444283613
"2058" "G058" "TR21" 67.1683154151616
"2059" "G059" "TR21" 49.0168704252719
"2060" "G060" "TR21" 27.7939045176794
"2061" "G061" "TR21" 64.3219484964667
"2062" "G062" "TR21" 51.8140561762577
"2063" "G063" "TR21" 52.4301880191032
"2064" "G064" "TR21" 44.1456922382405
"2065" "G065" "TR21" 40.875067794556
"2066" "G066" "TR21" 47.5256269790238
"2067" "G067" "TR21" 44.3836106769393
"2068" "G068" "TR21" 59.963918512462
"2069" "G069" "TR21" 56.5926288198935
"2070" "G070" "TR21" 52.1903264700339
"2071" "G071" "TR21" 51.4161662180146
"2072" "G072" "TR21" 51.5579395423055
"2073" "G073" "TR21" 49.2434513074955
"2074" "G074" "TR21" 32.5015163867126
"2075" "G075" "TR21" 45.9224934403438
"2076" "G076" "TR21" 71.8559443773049
"2077" "G077" "TR21" 46.2609670180772
"2078" "G078" "TR21" 53.3393060721201
"2079" "G079" "TR21" 69.251277043913
"2080" "G080" "TR21" 47.9275559351851
"2081" "G081" "TR21" 53.1715378224431
"2082" "G082" "TR21" 62.832576177045
"2083" "G083" "TR21" 48.9326465261335
"2084" "G084" "TR21" 47.088164636088
"2085" "G085" "TR21" 53.5346702608199
"2086" "G086" "TR21" 72.3253855545541
"2087" "G087" "TR21" 63.0302164721941
"2088" "G088" "TR21" 45.7063018804896
"2089" "G089" "TR21" 45.4321468211949
"2090" "G090" "TR21" 36.3633776170754
"2091" "G091" "TR21" 80.6135395287555
"2092" "G092" "TR21" 54.1752352636967
"2093" "G093" "TR21" 59.3009159780344
"2094" "G094" "TR21" 52.124411494672
"2095" "G095" "TR21" 66.7733940385087
"2096" "G096" "TR21" 43.096832853372
"2097" "G097" "TR21" 59.6404236380832
"2098" "G098" "TR21" 80.1052157230783
"2099" "G099" "TR21" 51.2369123325035
"2100" "G100" "TR21" 52.6399859747061
"2101" "G001" "TR22" 52.8919947670351
"2102" "G002" "TR22" 35.3145940080253
"2103" "G003" "TR22" 58.1110409275013
"2104" "G004" "TR22" 28.0265311590861
"2105" "G005" "TR22" 39.3411839129048
"2106" "G006" "TR22" 24.6168492849999
"2107" "G007" "TR22" 29.630805770507
"2108" "G008" "TR22" 37.8796211267291
"2109" "G009" "TR22" 36.8303184673837
"2110" "G010" "TR22" 39.9918105304001
"2111" "G011" "TR22" 26.3353339978583
"2112" "G012" "TR22" 47.1561623756497
"2113" "G013" "TR22" 48.1210230715529
"2114" "G014" "TR22" 39.1419286758867
"2115" "G015" "TR22" 56.9870905752407
"2116" "G016" "TR22" 35.4796667133235
"2117" "G017" "TR22" 45.7575890955612
"2118" "G018" "TR22" 38.645152990733
"2119" "G019" "TR22" 32.3573076489632
"2120" "G020" "TR22" 32.7879807819849
"2121" "G021" "TR22" 33.0731177876181
"2122" "G022" "TR22" 43.7753458814804
"2123" "G023" "TR22" 30.6861957117757
"2124" "G024" "TR22" 22.7399890149457
"2125" "G025" "TR22" 20.4325790390367
"2126" "G026" "TR22" 41.4372920818193
"2127" "G027" "TR22" 30.496908237139
"2128" "G028" "TR22" 46.1275218147365
"2129" "G029" "TR22" 49.7063729527995
"2130" "G030" "TR22" 30.9498056122527
"2131" "G031" "TR22" 30.7550326721738
"2132" "G032" "TR22" 24.8019984200902
"2133" "G033" "TR22" 48.6867374702669
"2134" "G034" "TR22" 35.8567260663463
"2135" "G035" "TR22" 49.909708141671
"2136" "G036" "TR22" 47.2523668483605
"2137" "G037" "TR22" 36.6953855310044
"2138" "G038" "TR22" 39.7392595994592
"2139" "G039" "TR22" 24.2470576985719
"2140" "G040" "TR22" 32.1340512537332
"2141" "G041" "TR22" 54.526206435921
"2142" "G042" "TR22" 43.0288985240461
"2143" "G043" "TR22" 34.3866348640851
"2144" "G044" "TR22" 50.1153414546158
"2145" "G045" "TR22" 58.5985543852399
"2146" "G046" "TR22" 27.5687578929439
"2147" "G047" "TR22" 30.6631809857672
"2148" "G048" "TR22" 33.4982611858312
"2149" "G049" "TR22" 33.2646755917316
"2150" "G050" "TR22" 40.0798525835966
"2151" "G051" "TR22" 35.7341689845235
"2152" "G052" "TR22" 32.526398977295
"2153" "G053" "TR22" 31.6514786334422
"2154" "G054" "TR22" 54.108306286241
"2155" "G055" "TR22" 44.5201203330317
"2156" "G056" "TR22" 39.3178562381888
"2157" "G057" "TR22" 38.5299545042228
"2158" "G058" "TR22" 33.2131277676083
"2159" "G059" "TR22" 45.4938721149438
"2160" "G060" "TR22" 33.5919923327173
"2161" "G061" "TR22" 41.8834085948443
"2162" "G062" "TR22" 37.3207374555281
"2163" "G063" "TR22" 54.1890212196781
"2164" "G064" "TR22" 35.431908356598
"2165" "G065" "TR22" 58.7440591647964
"2166" "G066" "TR22" 31.81139869267
"2167" "G067" "TR22" 45.667574909913
"2168" "G068" "TR22" 30.7406619677842
"2169" "G069" "TR22" 33.7128762832983
"2170" "G070" "TR22" 33.393749668227
"2171" "G071" "TR22" 32.8959587614189
"2172" "G072" "TR22" 34.9258056668973
"2173" "G073" "TR22" 49.0416029323379
"2174" "G074" "TR22" 57.7029010763703
"2175" "G075" "TR22" 40.1570610692478
"2176" "G076" "TR22" 25.6606788697159
"2177" "G077" "TR22" 39.3159752362856
"2178" "G078" "TR22" 33.4181773336236
"2179" "G079" "TR22" 34.1609536746698
"2180" "G080" "TR22" 51.3319023085237
"2181" "G081" "TR22" 32.4047678718352
"2182" "G082" "TR22" 54.5163912543493
"2183" "G083" "TR22" 43.3063299456524
"2184" "G084" "TR22" 48.4755887612147
"2185" "G085" "TR22" 46.0618654948834
"2186" "G086" "TR22" 51.5272007653458
"2187" "G087" "TR22" 37.0605626436784
"2188" "G088" "TR22" 47.841244028645
"2189" "G089" "TR22" 78.5013732290138
"2190" "G090" "TR22" 43.2814973881606
"2191" "G091" "TR22" 23.9269472370257
"2192" "G092" "TR22" 32.0486466956993
"2193" "G093" "TR22" 40.2012459280337
"2194" "G094" "TR22" 39.3357612800005
"2195" "G095" "TR22" 42.838120306799
"2196" "G096" "TR22" 34.2502281689135
"2197" "G097" "TR22" 34.1446788047668
"2198" "G098" "TR22" 32.4543808178811
"2199" "G099" "TR22" 59.7849459834843
"2200" "G100" "TR22" 48.9946726427148
"2201" "G001" "TR23" 41.4140585577352
"2202" "G002" "TR23" 66.4351555220678
"2203" "G003" "TR23" 51.7183526358517
"2204" "G004" "TR23" 51.6699651602505
"2205" "G005" "TR23" 73.6344424666684
"2206" "G006" "TR23" 71.2607034300471
"2207" "G007" "TR23" 42.4578678537894
"2208" "G008" "TR23" 43.5338491203254
"2209" "G009" "TR23" 50.1751513295736
"2210" "G010" "TR23" 33.4494250045645
"2211" "G011" "TR23" 61.1939501706399
"2212" "G012" "TR23" 46.1320260871926
"2213" "G013" "TR23" 41.5855457063414
"2214" "G014" "TR23" 62.9137636035178
"2215" "G015" "TR23" 45.3547628718066
"2216" "G016" "TR23" 38.8496866285031
"2217" "G017" "TR23" 45.3617175564498
"2218" "G018" "TR23" 42.7298049614041
"2219" "G019" "TR23" 55.1586969410579
"2220" "G020" "TR23" 42.1517077973394
"2221" "G021" "TR23" 50.1026543287787
"2222" "G022" "TR23" 48.6698992423298
"2223" "G023" "TR23" 46.0650380476738
"2224" "G024" "TR23" 36.5462762762024
"2225" "G025" "TR23" 61.304641386753
"2226" "G026" "TR23" 44.2603241313386
"2227" "G027" "TR23" 58.8692137722304
"2228" "G028" "TR23" 56.7816734012899
"2229" "G029" "TR23" 59.3012134870408
"2230" "G030" "TR23" 44.9784195003144
"2231" "G031" "TR23" 42.5952202803647
"2232" "G032" "TR23" 62.7743412338292
"2233" "G033" "TR23" 69.8509749098462
"2234" "G034" "TR23" 42.2623585988972
"2235" "G035" "TR23" 50.1754176297692
"2236" "G036" "TR23" 63.6744732368134
"2237" "G037" "TR23" 46.3684164415044
"2238" "G038" "TR23" 45.0010997575627
"2239" "G039" "TR23" 39.5355419238309
"2240" "G040" "TR23" 30.7810356173068
"2241" "G041" "TR23" 54.5966430726877
"2242" "G042" "TR23" 45.8038956828117
"2243" "G043" "TR23" 47.630468036943
"2244" "G044" "TR23" 43.7370852482258
"2245" "G045" "TR23" 46.2500599001186
"2246" "G046" "TR23" 46.6446436677514
"2247" "G047" "TR23" 37.742820571118
"2248" "G048" "TR23" 42.3783933607089
"2249" "G049" "TR23" 53.3719351611942
"2250" "G050" "TR23" 56.5374530655954
"2251" "G051" "TR23" 43.5726261467359
"2252" "G052" "TR23" 56.604898705785
"2253" "G053" "TR23" 45.1225479723308
"2254" "G054" "TR23" 41.432293467497
"2255" "G055" "TR23" 50.1367123123349
"2256" "G056" "TR23" 51.3117907263724
"2257" "G057" "TR23" 41.0647062775188
"2258" "G058" "TR23" 46.9669166582922
"2259" "G059" "TR23" 48.6388954809415
"2260" "G060" "TR23" 62.9729858977653
"2261" "G061" "TR23" 72.7568321768835
"2262" "G062" "TR23" 53.3612616619762
"2263" "G063" "TR23" 57.4291142473628
"2264" "G064" "TR23" 41.9472618369105
"2265" "G065" "TR23" 51.1664545449552
"2266" "G066" "TR23" 41.0694690753766
"2267" "G067" "TR23" 38.6641630565222
"2268" "G068" "TR23" 49.0635078071805
"2269" "G069" "TR23" 45.5087205972787
"2270" "G070" "TR23" 37.5120947539521
"2271" "G071" "TR23" 47.6097822285413
"2272" "G072" "TR23" 52.9593128804969
"2273" "G073" "TR23" 62.3821315820383
"2274" "G074" "TR23" 26.834889012196
"2275" "G075" "TR23" 27.2607321465057
"2276" "G076" "TR23" 62.1434313983905
"2277" "G077" "TR23" 38.8846788058114
"2278" "G078" "TR23" 60.2718669658141
"2279" "G079" "TR23" 54.2184702347327
"2280" "G080" "TR23" 30.2467787963405
"2281" "G081" "TR23" 47.3269918549635
"2282" "G082" "TR23" 53.8072249646046
"2283" "G083" "TR23" 40.8275869474812
"2284" "G084" "TR23" 74.1016883085181
"2285" "G085" "TR23" 62.8574923801463
"2286" "G086" "TR23" 59.7781800299874
"2287" "G087" "TR23" 51.5765067533284
"2288" "G088" "TR23" 53.1294347005112
"2289" "G089" "TR23" 40.6156406346638
"2290" "G090" "TR23" 41.7047363170485
"2291" "G091" "TR23" 74.2830874942586
"2292" "G092" "TR23" 56.2586863069544
"2293" "G093" "TR23" 60.770055705891
"2294" "G094" "TR23" 40.008720799699
"2295" "G095" "TR23" 48.4424404788139
"2296" "G096" "TR23" 47.9741049453648
"2297" "G097" "TR23" 68.3415762423992
"2298" "G098" "TR23" 58.0156581109993
"2299" "G099" "TR23" 38.6406403442779
"2300" "G100" "TR23" 40.2803545159396
"2301" "G001" "TR24" 53.6939684215596
"2302" "G002" "TR24" 70.6143933783024
"2303" "G003" "TR24" 45.4952680632274
"2304" "G004" "TR24" 51.0044766361328
"2305" "G005" "TR24" 40.6504467266013
"2306" "G006" "TR24" 68.2665605777205
"2307" "G007" "TR24" 45.9579322311868
"2308" "G008" "TR24" 70.157647659811
"2309" "G009" "TR24" 77.6631807746142
"2310" "G010" "TR24" 35.1195362463323
"2311" "G011" "TR24" 62.7783508948279
"2312" "G012" "TR24" 54.3582763174365
"2313" "G013" "TR24" 48.0320627006221
"2314" "G014" "TR24" 64.6016094309812
"2315" "G015" "TR24" 43.8365312613299
"2316" "G016" "TR24" 71.6765357409151
"2317" "G017" "TR24" 31.2324603518641
"2318" "G018" "TR24" 35.7190863286816
"2319" "G019" "TR24" 58.660510946249
"2320" "G020" "TR24" 47.9538600152291
"2321" "G021" "TR24" 63.0837168406927
"2322" "G022" "TR24" 58.3031226996026
"2323" "G023" "TR24" 63.3880457422787
"2324" "G024" "TR24" 35.1852681150924
"2325" "G025" "TR24" 39.4893426515591
"2326" "G026" "TR24" 59.9257330570951
"2327" "G027" "TR24" 68.6910923326996
"2328" "G028" "TR24" 51.2741504931958
"2329" "G029" "TR24" 64.227861015581
"2330" "G030" "TR24" 32.4403022200162
"2331" "G031" "TR24" 35.2356055659505
"2332" "G032" "TR24" 82.4130226753527
"2333" "G033" "TR24" 53.3419123092413
"2334" "G034" "TR24" 43.0751470578836
"2335" "G035" "TR24" 67.2713304742138
"2336" "G036" "TR24" 62.7455649429626
"2337" "G037" "TR24" 41.8632538864471
"2338" "G038" "TR24" 59.0054044494698
"2339" "G039" "TR24" 53.5690286681388
"2340" "G040" "TR24" 62.0836408492415
"2341" "G041" "TR24" 67.2551602562904
"2342" "G042" "TR24" 38.2520990407956
"2343" "G043" "TR24" 62.0633318478236
"2344" "G044" "TR24" 30.7379832094416
"2345" "G045" "TR24" 59.430953846044
"2346" "G046" "TR24" 51.6088571850348
"2347" "G047" "TR24" 45.2412565512401
"2348" "G048" "TR24" 32.2179343863396
"2349" "G049" "TR24" 66.4184563449493
"2350" "G050" "TR24" 53.4097705841433
"2351" "G051" "TR24" 52.8306306260671
"2352" "G052" "TR24" 36.4749301060527
"2353" "G053" "TR24" 42.3633653223378
"2354" "G054" "TR24" 50.8841204998657
"2355" "G055" "TR24" 39.0749798955411
"2356" "G056" "TR24" 61.0187488747759
"2357" "G057" "TR24" 37.1899663157432
"2358" "G058" "TR24" 53.6871661906327
"2359" "G059" "TR24" 45.6997467097056
"2360" "G060" "TR24" 69.2505991816107
"2361" "G061" "TR24" 65.4675307747063
"2362" "G062" "TR24" 74.04479991525
"2363" "G063" "TR24" 72.9146270268917
"2364" "G064" "TR24" 51.7931870640166
"2365" "G065" "TR24" 35.5666897696906
"2366" "G066" "TR24" 50.5930956465187
"2367" "G067" "TR24" 55.8063873618146
"2368" "G068" "TR24" 50.3543004726277
"2369" "G069" "TR24" 60.1127610034478
"2370" "G070" "TR24" 41.3356198091185
"2371" "G071" "TR24" 53.8701732544689
"2372" "G072" "TR24" 53.0538953587759
"2373" "G073" "TR24" 67.1590148973742
"2374" "G074" "TR24" 49.204298991774
"2375" "G075" "TR24" 66.6317770615686
"2376" "G076" "TR24" 75.7743685659599
"2377" "G077" "TR24" 46.0591534051838
"2378" "G078" "TR24" 54.5705146651311
"2379" "G079" "TR24" 70.4643078284647
"2380" "G080" "TR24" 55.545872299598
"2381" "G081" "TR24" 50.6816010270078
"2382" "G082" "TR24" 59.2022066062492
"2383" "G083" "TR24" 52.301707248575
"2384" "G084" "TR24" 65.9984010287787
"2385" "G085" "TR24" 81.5689574500499
"2386" "G086" "TR24" 70.2405896201387
"2387" "G087" "TR24" 64.1542450936301
"2388" "G088" "TR24" 37.4524213887626
"2389" "G089" "TR24" 40.7353732195357
"2390" "G090" "TR24" 45.1463916920381
"2391" "G091" "TR24" 51.8007223873126
"2392" "G092" "TR24" 47.2510514375559
"2393" "G093" "TR24" 66.1944668937389
"2394" "G094" "TR24" 43.6802201885461
"2395" "G095" "TR24" 59.6153828792178
"2396" "G096" "TR24" 44.6433753508783
"2397" "G097" "TR24" 76.9845814257021
"2398" "G098" "TR24" 65.5971081332669
"2399" "G099" "TR24" 40.8507499809802
"2400" "G100" "TR24" 55.4170135716528
"2401" "G001" "TR25" 37.8928481523043
"2402" "G002" "TR25" 72.657506951497
"2403" "G003" "TR25" 65.7868136589492
"2404" "G004" "TR25" 58.3849823679243
"2405" "G005" "TR25" 52.6183947029282
"2406" "G006" "TR25" 89.2614964657357
"2407" "G007" "TR25" 61.8771052678307
"2408" "G008" "TR25" 50.1802204438389
"2409" "G009" "TR25" 54.7877118180694
"2410" "G010" "TR25" 22.6880389929855
"2411" "G011" "TR25" 54.5795180914649
"2412" "G012" "TR25" 48.6627854920862
"2413" "G013" "TR25" 48.9578355327313
"2414" "G014" "TR25" 54.7119787779667
"2415" "G015" "TR25" 57.2234119055905
"2416" "G016" "TR25" 48.0294859888066
"2417" "G017" "TR25" 48.6599385348077
"2418" "G018" "TR25" 43.9383261291117
"2419" "G019" "TR25" 75.7685647810125
"2420" "G020" "TR25" 49.0472324850398
"2421" "G021" "TR25" 55.3353953158525
"2422" "G022" "TR25" 49.6187694099483
"2423" "G023" "TR25" 38.0128518286854
"2424" "G024" "TR25" 50.0073758068684
"2425" "G025" "TR25" 46.8287434010861
"2426" "G026" "TR25" 55.0668539770991
"2427" "G027" "TR25" 75.8626812270098
"2428" "G028" "TR25" 43.5906815205457
"2429" "G029" "TR25" 59.2670931213746
"2430" "G030" "TR25" 60.7357979378876
"2431" "G031" "TR25" 33.903410708463
"2432" "G032" "TR25" 74.0943156880617
"2433" "G033" "TR25" 54.0741831524127
"2434" "G034" "TR25" 36.9201306086415
"2435" "G035" "TR25" 52.0885052380728
"2436" "G036" "TR25" 57.6961184741835
"2437" "G037" "TR25" 60.4631131018616
"2438" "G038" "TR25" 74.1324776500211
"2439" "G039" "TR25" 37.4071564549544
"2440" "G040" "TR25" 68.1606615698388
"2441" "G041" "TR25" 81.6486990490679
"2442" "G042" "TR25" 37.1341699582902
"2443" "G043" "TR25" 54.1210531193964
"2444" "G044" "TR25" 21.5851082707824
"2445" "G045" "TR25" 69.9899174269103
"2446" "G046" "TR25" 44.2114325421352
"2447" "G047" "TR25" 55.1422898981705
"2448" "G048" "TR25" 30.4079079528103
"2449" "G049" "TR25" 45.651189970261
"2450" "G050" "TR25" 59.0887454969918
"2451" "G051" "TR25" 63.6475077781774
"2452" "G052" "TR25" 54.6797530657906
"2453" "G053" "TR25" 72.4169744174183
"2454" "G054" "TR25" 56.0798592579463
"2455" "G055" "TR25" 39.3699449509276
"2456" "G056" "TR25" 55.1601557916418
"2457" "G057" "TR25" 54.2037993183424
"2458" "G058" "TR25" 53.986228295543
"2459" "G059" "TR25" 41.98428255145
"2460" "G060" "TR25" 52.2152930711221
"2461" "G061" "TR25" 66.3276900565758
"2462" "G062" "TR25" 73.6571045119807
"2463" "G063" "TR25" 48.0800533613355
"2464" "G064" "TR25" 56.2519937409106
"2465" "G065" "TR25" 42.8258060144973
"2466" "G066" "TR25" 59.4385504409498
"2467" "G067" "TR25" 45.3766608026407
"2468" "G068" "TR25" 43.9810557299775
"2469" "G069" "TR25" 61.8419871640654
"2470" "G070" "TR25" 49.5842798773029
"2471" "G071" "TR25" 57.8452504899172
"2472" "G072" "TR25" 62.3485132163873
"2473" "G073" "TR25" 63.5619035823861
"2474" "G074" "TR25" 42.3545778229007
"2475" "G075" "TR25" 55.3254125373324
"2476" "G076" "TR25" 66.2321785547971
"2477" "G077" "TR25" 56.7662152856814
